Id,ic50_Omicron
113,88.2310499200049
114,88.2310499200049
115,90.8903886387709
116,88.2310499200049
117,90.8903886387709
118,88.2310499200049
119,90.8903886387709
120,88.2310499200049
121,90.8903886387709
122,90.8903886387709
123,88.2310499200049
124,88.2310499200049
125,88.2310499200049
126,90.8903886387709
127,88.2310499200049
128,88.2310499200049
129,90.8903886387709
130,88.2310499200049
131,88.2310499200049
132,83.010740161079
133,86.9980290243376
134,88.2310499200049
135,88.2310499200049
136,88.2310499200049
137,88.2310499200049
138,90.8903886387709
139,83.010740161079
140,83.010740161079
141,83.010740161079
142,90.8903886387709
143,83.010740161079
144,88.2310499200049
145,83.010740161079
146,88.2310499200049
147,90.8903886387709
148,88.2310499200049
149,90.8903886387709
150,90.8903886387709
151,88.2310499200049
152,88.2310499200049
153,88.2310499200049
154,90.8903886387709
155,88.2310499200049
156,88.2310499200049
157,88.2310499200049
158,83.010740161079
159,88.2310499200049
160,83.010740161079
161,88.2310499200049
162,90.8903886387709
163,88.2310499200049
164,86.9980290243376
165,83.010740161079
166,88.2310499200049
167,88.2310499200049
168,83.010740161079
169,88.2310499200049
170,90.8903886387709
171,83.010740161079
172,88.2310499200049
173,88.2310499200049
174,88.2310499200049
175,88.2310499200049
176,88.2310499200049
177,88.2310499200049
178,90.8903886387709
179,88.2310499200049
180,88.2310499200049
181,88.2310499200049
182,88.2310499200049
183,88.2310499200049
184,83.010740161079
185,88.2310499200049
186,88.2310499200049
187,88.2310499200049
188,88.2310499200049
189,83.010740161079
190,88.2310499200049
191,88.2310499200049
192,88.2310499200049
193,90.8903886387709
194,83.010740161079
195,88.2310499200049
196,88.2310499200049
197,88.2310499200049
198,90.8903886387709
199,88.2310499200049
200,88.2310499200049
201,90.8903886387709
202,90.8903886387709
203,88.2310499200049
204,88.2310499200049
205,88.2310499200049
206,88.2310499200049
207,88.2310499200049
208,88.2310499200049
209,90.8903886387709
210,88.2310499200049
211,88.2310499200049
212,83.010740161079
213,88.2310499200049
214,88.2310499200049
215,90.8903886387709
216,83.010740161079
217,88.2310499200049
218,88.2310499200049
219,88.2310499200049
220,88.2310499200049
221,83.010740161079
222,90.8903886387709
223,88.2310499200049
224,88.2310499200049
225,88.2310499200049
226,90.8903886387709
227,86.9980290243376
228,86.9980290243376
229,90.8903886387709
230,83.010740161079
231,83.010740161079
232,90.8903886387709
233,90.8903886387709
234,88.2310499200049
235,88.2310499200049
236,88.2310499200049
237,90.8903886387709
238,88.2310499200049
239,88.2310499200049
240,88.2310499200049
241,90.8903886387709
242,88.2310499200049
243,88.2310499200049
244,88.2310499200049
245,88.2310499200049
246,88.2310499200049
247,88.2310499200049
248,88.2310499200049
249,90.8903886387709
250,88.2310499200049
251,86.9980290243376
252,90.8903886387709
253,83.010740161079
254,88.2310499200049
255,88.2310499200049
256,90.8903886387709
257,90.8903886387709
258,86.9980290243376
259,88.2310499200049
260,90.8903886387709
261,88.2310499200049
262,88.2310499200049
263,88.2310499200049
264,88.2310499200049
265,88.2310499200049
266,88.2310499200049
267,83.010740161079
268,88.2310499200049
269,88.2310499200049
270,90.8903886387709
271,88.2310499200049
272,88.2310499200049
273,86.9980290243376
274,86.9980290243376
275,90.8903886387709
276,88.2310499200049
277,88.2310499200049
278,86.9980290243376
279,90.8903886387709
280,83.010740161079
281,90.8903886387709
282,90.8903886387709
283,88.2310499200049
284,88.2310499200049
285,90.8903886387709
286,88.2310499200049
287,88.2310499200049
288,88.2310499200049
289,88.2310499200049
290,90.8903886387709
291,83.010740161079
292,88.2310499200049
293,90.8903886387709
294,90.8903886387709
295,88.2310499200049
296,88.2310499200049
297,83.010740161079
298,83.010740161079
299,88.2310499200049
300,88.2310499200049
301,88.2310499200049
302,88.2310499200049
303,90.8903886387709
304,88.2310499200049
305,83.010740161079
306,88.2310499200049
307,88.2310499200049
308,88.2310499200049
309,88.2310499200049
310,83.010740161079
311,88.2310499200049
312,83.010740161079
313,88.2310499200049
314,83.010740161079
315,90.8903886387709
316,90.8903886387709
317,88.2310499200049
318,88.2310499200049
319,90.8903886387709
320,83.010740161079
321,88.2310499200049
322,88.2310499200049
323,88.2310499200049
324,90.8903886387709
325,90.8903886387709
326,90.8903886387709
327,88.2310499200049
328,90.8903886387709
329,90.8903886387709
330,88.2310499200049
331,88.2310499200049
332,88.2310499200049
333,90.8903886387709
334,83.010740161079
335,90.8903886387709
336,88.2310499200049
337,88.2310499200049
338,83.010740161079
339,88.2310499200049
340,83.010740161079
341,90.8903886387709
342,88.2310499200049
343,90.8903886387709
344,86.9980290243376
345,88.2310499200049
346,88.2310499200049
347,88.2310499200049
348,83.010740161079
349,88.2310499200049
350,83.010740161079
351,88.2310499200049
352,88.2310499200049
353,88.2310499200049
354,88.2310499200049
355,88.2310499200049
356,88.2310499200049
357,88.2310499200049
358,88.2310499200049
359,88.2310499200049
360,90.8903886387709
361,88.2310499200049
362,83.010740161079
363,88.2310499200049
364,88.2310499200049
365,88.2310499200049
366,86.9980290243376
367,88.2310499200049
368,88.2310499200049
369,88.2310499200049
370,88.2310499200049
371,88.2310499200049
372,88.2310499200049
373,83.010740161079
374,83.010740161079
375,90.8903886387709
376,83.010740161079
377,88.2310499200049
378,90.8903886387709
379,90.8903886387709
380,86.9980290243376
381,86.9980290243376
382,88.2310499200049
383,83.010740161079
384,88.2310499200049
385,88.2310499200049
386,90.8903886387709
387,90.8903886387709
388,90.8903886387709
389,88.2310499200049
390,90.8903886387709
391,88.2310499200049
392,88.2310499200049
393,90.8903886387709
394,83.010740161079
395,88.2310499200049
396,83.010740161079
397,90.8903886387709
398,88.2310499200049
399,86.9980290243376
400,90.8903886387709
401,88.2310499200049
402,88.2310499200049
403,83.010740161079
404,90.8903886387709
405,88.2310499200049
406,88.2310499200049
407,88.2310499200049
408,88.2310499200049
409,88.2310499200049
410,88.2310499200049
411,86.9980290243376
412,88.2310499200049
413,88.2310499200049
414,88.2310499200049
415,83.010740161079
416,86.9980290243376
417,83.010740161079
418,88.2310499200049
419,88.2310499200049
420,90.8903886387709
421,88.2310499200049
422,83.010740161079
423,90.8903886387709
424,90.8903886387709
425,88.2310499200049
426,88.2310499200049
427,88.2310499200049
428,83.010740161079
429,88.2310499200049
430,90.8903886387709
431,90.8903886387709
432,90.8903886387709
433,88.2310499200049
434,90.8903886387709
435,88.2310499200049
436,88.2310499200049
437,88.2310499200049
438,83.010740161079
439,88.2310499200049
440,88.2310499200049
441,88.2310499200049
442,90.8903886387709
443,88.2310499200049
444,88.2310499200049
445,86.9980290243376
446,88.2310499200049
447,88.2310499200049
448,90.8903886387709
449,88.2310499200049
450,90.8903886387709
451,88.2310499200049
452,88.2310499200049
453,88.2310499200049
454,90.8903886387709
455,90.8903886387709
456,86.9980290243376
457,83.010740161079
458,83.010740161079
459,86.9980290243376
460,90.8903886387709
461,86.9980290243376
462,88.2310499200049
463,86.9980290243376
464,88.2310499200049
465,90.8903886387709
466,90.8903886387709
467,86.9980290243376
468,88.2310499200049
469,86.9980290243376
470,88.2310499200049
471,90.8903886387709
472,90.8903886387709
473,90.8903886387709
474,88.2310499200049
475,88.2310499200049
476,83.010740161079
477,90.8903886387709
478,90.8903886387709
479,88.2310499200049
480,90.8903886387709
481,88.2310499200049
482,88.2310499200049
483,90.8903886387709
484,90.8903886387709
485,90.8903886387709
486,88.2310499200049
487,83.010740161079
488,90.8903886387709
489,88.2310499200049
490,88.2310499200049
491,88.2310499200049
492,88.2310499200049
493,88.2310499200049
494,88.2310499200049
495,90.8903886387709
496,86.9980290243376
497,86.9980290243376
498,88.2310499200049
499,90.8903886387709
500,86.9980290243376
501,90.8903886387709
502,88.2310499200049
503,90.8903886387709
504,88.2310499200049
505,90.8903886387709
506,88.2310499200049
507,90.8903886387709
508,83.010740161079
509,88.2310499200049
510,83.010740161079
511,88.2310499200049
512,88.2310499200049
513,88.2310499200049
514,90.8903886387709
515,88.2310499200049
516,90.8903886387709
517,88.2310499200049
518,90.8903886387709
519,83.010740161079
520,90.8903886387709
521,83.010740161079
522,90.8903886387709
523,90.8903886387709
524,88.2310499200049
525,88.2310499200049
526,86.9980290243376
527,88.2310499200049
528,88.2310499200049
529,90.8903886387709
530,90.8903886387709
531,88.2310499200049
532,88.2310499200049
533,90.8903886387709
534,90.8903886387709
535,88.2310499200049
536,90.8903886387709
537,88.2310499200049
538,88.2310499200049
539,88.2310499200049
540,88.2310499200049
541,88.2310499200049
542,90.8903886387709
543,90.8903886387709
544,88.2310499200049
545,83.010740161079
546,83.010740161079
547,83.010740161079
548,83.010740161079
549,83.010740161079
550,88.2310499200049
551,88.2310499200049
552,88.2310499200049
553,88.2310499200049
554,88.2310499200049
555,90.8903886387709
556,90.8903886387709
557,90.8903886387709
558,88.2310499200049
559,90.8903886387709
560,88.2310499200049
561,88.2310499200049
562,83.010740161079
563,88.2310499200049
564,88.2310499200049
565,88.2310499200049
566,86.9980290243376
567,88.2310499200049
568,86.9980290243376
569,90.8903886387709
570,90.8903886387709
571,88.2310499200049
572,90.8903886387709
573,88.2310499200049
574,88.2310499200049
575,90.8903886387709
576,83.010740161079
577,88.2310499200049
578,88.2310499200049
579,90.8903886387709
580,90.8903886387709
581,90.8903886387709
582,90.8903886387709
583,88.2310499200049
584,90.8903886387709
585,88.2310499200049
586,88.2310499200049
587,90.8903886387709
588,90.8903886387709
589,88.2310499200049
590,88.2310499200049
591,88.2310499200049
592,90.8903886387709
593,88.2310499200049
594,83.010740161079
595,88.2310499200049
596,90.8903886387709
597,83.010740161079
598,88.2310499200049
599,88.2310499200049
600,88.2310499200049
601,88.2310499200049
602,90.8903886387709
603,90.8903886387709
604,88.2310499200049
605,88.2310499200049
606,88.2310499200049
607,88.2310499200049
608,90.8903886387709
609,88.2310499200049
610,88.2310499200049
611,88.2310499200049
612,88.2310499200049
613,88.2310499200049
614,83.010740161079
615,88.2310499200049
616,88.2310499200049
617,83.010740161079
618,88.2310499200049
619,90.8903886387709
620,86.9980290243376
621,88.2310499200049
622,83.010740161079
623,86.9980290243376
624,88.2310499200049
625,88.2310499200049
626,88.2310499200049
627,90.8903886387709
628,88.2310499200049
629,88.2310499200049
630,88.2310499200049
631,90.8903886387709
632,90.8903886387709
633,88.2310499200049
634,88.2310499200049
635,88.2310499200049
636,83.010740161079
637,90.8903886387709
638,83.010740161079
639,90.8903886387709
640,88.2310499200049
641,88.2310499200049
642,88.2310499200049
643,90.8903886387709
644,86.9980290243376
645,88.2310499200049
646,88.2310499200049
647,83.010740161079
648,83.010740161079
649,88.2310499200049
650,90.8903886387709
651,90.8903886387709
652,88.2310499200049
653,88.2310499200049
654,90.8903886387709
655,90.8903886387709
656,90.8903886387709
657,88.2310499200049
658,83.010740161079
659,88.2310499200049
660,90.8903886387709
661,88.2310499200049
662,88.2310499200049
663,83.010740161079
664,90.8903886387709
665,88.2310499200049
666,88.2310499200049
667,88.2310499200049
668,88.2310499200049
669,88.2310499200049
670,88.2310499200049
671,90.8903886387709
672,90.8903886387709
673,88.2310499200049
674,88.2310499200049
675,83.010740161079
676,90.8903886387709
677,83.010740161079
678,88.2310499200049
679,90.8903886387709
680,88.2310499200049
681,88.2310499200049
682,90.8903886387709
683,88.2310499200049
684,88.2310499200049
685,88.2310499200049
686,90.8903886387709
687,83.010740161079
688,86.9980290243376
689,88.2310499200049
690,88.2310499200049
691,90.8903886387709
692,88.2310499200049
693,86.9980290243376
694,83.010740161079
695,88.2310499200049
696,88.2310499200049
697,88.2310499200049
698,83.010740161079
699,90.8903886387709
700,88.2310499200049
701,88.2310499200049
702,86.9980290243376
703,86.9980290243376
704,88.2310499200049
705,90.8903886387709
706,90.8903886387709
707,90.8903886387709
708,90.8903886387709
709,88.2310499200049
710,88.2310499200049
711,88.2310499200049
712,83.010740161079
713,88.2310499200049
714,88.2310499200049
715,90.8903886387709
716,88.2310499200049
717,88.2310499200049
718,90.8903886387709
719,88.2310499200049
720,88.2310499200049
721,88.2310499200049
722,90.8903886387709
723,88.2310499200049
724,90.8903886387709
725,90.8903886387709
726,88.2310499200049
727,88.2310499200049
728,88.2310499200049
729,88.2310499200049
730,88.2310499200049
731,88.2310499200049
732,88.2310499200049
733,88.2310499200049
734,90.8903886387709
735,88.2310499200049
736,90.8903886387709
737,83.010740161079
738,88.2310499200049
739,88.2310499200049
740,83.010740161079
741,88.2310499200049
742,90.8903886387709
743,88.2310499200049
744,83.010740161079
745,88.2310499200049
746,90.8903886387709
747,88.2310499200049
748,90.8903886387709
749,88.2310499200049
750,90.8903886387709
751,90.8903886387709
752,88.2310499200049
753,90.8903886387709
754,90.8903886387709
755,88.2310499200049
756,88.2310499200049
757,90.8903886387709
758,83.010740161079
759,88.2310499200049
760,88.2310499200049
761,90.8903886387709
762,90.8903886387709
763,88.2310499200049
764,90.8903886387709
765,88.2310499200049
766,88.2310499200049
767,90.8903886387709
768,88.2310499200049
769,88.2310499200049
770,88.2310499200049
771,88.2310499200049
772,83.010740161079
773,88.2310499200049
774,88.2310499200049
775,88.2310499200049
776,83.010740161079
777,88.2310499200049
778,90.8903886387709
779,88.2310499200049
780,88.2310499200049
781,88.2310499200049
782,88.2310499200049
783,88.2310499200049
784,88.2310499200049
785,88.2310499200049
786,83.010740161079
787,88.2310499200049
788,90.8903886387709
789,86.9980290243376
790,88.2310499200049
791,90.8903886387709
792,88.2310499200049
793,90.8903886387709
794,88.2310499200049
795,88.2310499200049
796,90.8903886387709
797,90.8903886387709
798,83.010740161079
799,90.8903886387709
800,90.8903886387709
801,90.8903886387709
802,88.2310499200049
803,90.8903886387709
804,88.2310499200049
805,88.2310499200049
806,88.2310499200049
807,88.2310499200049
808,90.8903886387709
809,88.2310499200049
810,90.8903886387709
811,88.2310499200049
812,88.2310499200049
813,88.2310499200049
814,88.2310499200049
815,88.2310499200049
816,83.010740161079
817,88.2310499200049
818,88.2310499200049
819,88.2310499200049
820,90.8903886387709
821,88.2310499200049
822,88.2310499200049
823,90.8903886387709
824,90.8903886387709
825,90.8903886387709
826,83.010740161079
827,88.2310499200049
828,90.8903886387709
829,88.2310499200049
830,88.2310499200049
831,86.9980290243376
832,83.010740161079
833,90.8903886387709
834,88.2310499200049
835,88.2310499200049
836,88.2310499200049
837,88.2310499200049
838,88.2310499200049
839,86.9980290243376
840,90.8903886387709
841,88.2310499200049
842,90.8903886387709
843,90.8903886387709
844,88.2310499200049
845,90.8903886387709
846,90.8903886387709
847,90.8903886387709
848,88.2310499200049
849,88.2310499200049
850,83.010740161079
851,88.2310499200049
852,86.9980290243376
853,83.010740161079
854,83.010740161079
855,88.2310499200049
856,88.2310499200049
857,88.2310499200049
858,88.2310499200049
859,90.8903886387709
860,83.010740161079
861,88.2310499200049
862,86.9980290243376
863,83.010740161079
864,88.2310499200049
865,88.2310499200049
866,88.2310499200049
867,88.2310499200049
868,90.8903886387709
869,90.8903886387709
870,86.9980290243376
871,88.2310499200049
872,88.2310499200049
873,90.8903886387709
874,83.010740161079
875,88.2310499200049
876,90.8903886387709
877,88.2310499200049
878,88.2310499200049
879,90.8903886387709
880,88.2310499200049
881,90.8903886387709
882,88.2310499200049
883,88.2310499200049
884,83.010740161079
885,88.2310499200049
886,90.8903886387709
887,90.8903886387709
888,88.2310499200049
889,83.010740161079
890,90.8903886387709
891,88.2310499200049
892,88.2310499200049
893,90.8903886387709
894,83.010740161079
895,88.2310499200049
896,88.2310499200049
897,90.8903886387709
898,88.2310499200049
899,88.2310499200049
900,88.2310499200049
901,90.8903886387709
902,90.8903886387709
903,90.8903886387709
904,88.2310499200049
905,90.8903886387709
906,88.2310499200049
907,88.2310499200049
908,83.010740161079
909,90.8903886387709
910,90.8903886387709
911,83.010740161079
912,88.2310499200049
913,88.2310499200049
914,88.2310499200049
915,88.2310499200049
916,90.8903886387709
917,83.010740161079
918,90.8903886387709
919,83.010740161079
920,90.8903886387709
921,88.2310499200049
922,88.2310499200049
923,88.2310499200049
924,90.8903886387709
925,90.8903886387709
926,88.2310499200049
927,90.8903886387709
928,88.2310499200049
929,86.9980290243376
930,88.2310499200049
931,88.2310499200049
932,83.010740161079
933,88.2310499200049
934,88.2310499200049
935,90.8903886387709
936,90.8903886387709
937,88.2310499200049
938,90.8903886387709
939,88.2310499200049
940,88.2310499200049
941,90.8903886387709
942,86.9980290243376
943,88.2310499200049
944,83.010740161079
945,86.9980290243376
946,90.8903886387709
947,90.8903886387709
948,88.2310499200049
949,83.010740161079
950,88.2310499200049
951,88.2310499200049
952,88.2310499200049
953,90.8903886387709
954,88.2310499200049
955,88.2310499200049
956,90.8903886387709
957,90.8903886387709
958,90.8903886387709
959,86.9980290243376
960,90.8903886387709
961,90.8903886387709
962,83.010740161079
963,90.8903886387709
964,83.010740161079
965,88.2310499200049
966,90.8903886387709
967,83.010740161079
968,88.2310499200049
969,88.2310499200049
970,88.2310499200049
971,88.2310499200049
972,83.010740161079
973,88.2310499200049
974,90.8903886387709
975,86.9980290243376
976,86.9980290243376
977,88.2310499200049
978,90.8903886387709
979,90.8903886387709
980,90.8903886387709
981,86.9980290243376
982,88.2310499200049
983,88.2310499200049
984,88.2310499200049
985,90.8903886387709
986,88.2310499200049
987,88.2310499200049
988,88.2310499200049
989,88.2310499200049
990,90.8903886387709
991,88.2310499200049
992,83.010740161079
993,88.2310499200049
994,90.8903886387709
995,86.9980290243376
996,90.8903886387709
997,88.2310499200049
998,90.8903886387709
999,90.8903886387709
1000,86.9980290243376
1001,90.8903886387709
1002,90.8903886387709
1003,88.2310499200049
1004,88.2310499200049
1005,88.2310499200049
1006,83.010740161079
1007,90.8903886387709
1008,88.2310499200049
1009,88.2310499200049
1010,88.2310499200049
1011,88.2310499200049
1012,88.2310499200049
1013,90.8903886387709
1014,88.2310499200049
1015,88.2310499200049
1016,88.2310499200049
1017,90.8903886387709
1018,90.8903886387709
1019,88.2310499200049
1020,88.2310499200049
1021,90.8903886387709
1022,83.010740161079
1023,88.2310499200049
1024,88.2310499200049
1025,88.2310499200049
1026,88.2310499200049
1027,88.2310499200049
1028,83.010740161079
1029,90.8903886387709
1030,88.2310499200049
1031,88.2310499200049
1032,83.010740161079
1033,83.010740161079
1034,88.2310499200049
1035,88.2310499200049
1036,88.2310499200049
1037,83.010740161079
1038,88.2310499200049
1039,88.2310499200049
1040,88.2310499200049
1041,90.8903886387709
1042,88.2310499200049
1043,88.2310499200049
1044,88.2310499200049
1045,88.2310499200049
1046,88.2310499200049
1047,90.8903886387709
1048,90.8903886387709
1049,88.2310499200049
1050,83.010740161079
1051,90.8903886387709
1052,90.8903886387709
1053,88.2310499200049
1054,88.2310499200049
1055,90.8903886387709
1056,88.2310499200049
1057,90.8903886387709
1058,90.8903886387709
1059,88.2310499200049
1060,88.2310499200049
1061,86.9980290243376
1062,90.8903886387709
1063,90.8903886387709
1064,88.2310499200049
1065,88.2310499200049
1066,90.8903886387709
1067,88.2310499200049
1068,88.2310499200049
1069,88.2310499200049
1070,83.010740161079
1071,88.2310499200049
1072,88.2310499200049
1073,83.010740161079
1074,88.2310499200049
1075,88.2310499200049
1076,83.010740161079
1077,83.010740161079
1078,88.2310499200049
1079,90.8903886387709
1080,90.8903886387709
1081,83.010740161079
1082,88.2310499200049
1083,88.2310499200049
1084,90.8903886387709
1085,88.2310499200049
1086,90.8903886387709
1087,88.2310499200049
1088,88.2310499200049
1089,88.2310499200049
1090,88.2310499200049
1091,86.9980290243376
1092,88.2310499200049
1093,90.8903886387709
1094,88.2310499200049
1095,90.8903886387709
1096,83.010740161079
1097,83.010740161079
1098,88.2310499200049
1099,88.2310499200049
1100,88.2310499200049
1101,88.2310499200049
1102,88.2310499200049
1103,88.2310499200049
1104,88.2310499200049
1105,90.8903886387709
1106,88.2310499200049
1107,88.2310499200049
1108,90.8903886387709
1109,90.8903886387709
1110,83.010740161079
1111,90.8903886387709
1112,90.8903886387709
1113,88.2310499200049
1114,88.2310499200049
1115,90.8903886387709
1116,88.2310499200049
1117,88.2310499200049
1118,88.2310499200049
1119,88.2310499200049
1120,88.2310499200049
1121,90.8903886387709
1122,83.010740161079
1123,90.8903886387709
1124,90.8903886387709
1125,88.2310499200049
1126,86.9980290243376
1127,88.2310499200049
1128,90.8903886387709
1129,86.9980290243376
1130,88.2310499200049
1131,88.2310499200049
1132,88.2310499200049
1133,86.9980290243376
1134,88.2310499200049
1135,90.8903886387709
1136,90.8903886387709
1137,88.2310499200049
1138,90.8903886387709
1139,83.010740161079
1140,83.010740161079
1141,88.2310499200049
1142,83.010740161079
1143,90.8903886387709
1144,88.2310499200049
1145,90.8903886387709
1146,88.2310499200049
1147,88.2310499200049
1148,90.8903886387709
1149,88.2310499200049
1150,88.2310499200049
1151,90.8903886387709
1152,90.8903886387709
1153,90.8903886387709
1154,88.2310499200049
1155,88.2310499200049
1156,88.2310499200049
1157,90.8903886387709
1158,83.010740161079
1159,88.2310499200049
1160,88.2310499200049
1161,83.010740161079
1162,88.2310499200049
1163,90.8903886387709
1164,88.2310499200049
1165,88.2310499200049
1166,90.8903886387709
1167,90.8903886387709
1168,88.2310499200049
1169,90.8903886387709
1170,86.9980290243376
1171,88.2310499200049
1172,88.2310499200049
1173,86.9980290243376
1174,88.2310499200049
1175,88.2310499200049
1176,88.2310499200049
1177,90.8903886387709
1178,83.010740161079
1179,88.2310499200049
1180,88.2310499200049
1181,88.2310499200049
1182,88.2310499200049
1183,88.2310499200049
1184,88.2310499200049
1185,88.2310499200049
1186,88.2310499200049
1187,83.010740161079
1188,88.2310499200049
1189,90.8903886387709
1190,88.2310499200049
1191,88.2310499200049
1192,88.2310499200049
1193,88.2310499200049
1194,90.8903886387709
1195,83.010740161079
1196,90.8903886387709
1197,90.8903886387709
1198,90.8903886387709
1199,88.2310499200049
1200,88.2310499200049
1201,90.8903886387709
1202,90.8903886387709
1203,88.2310499200049
1204,88.2310499200049
1205,88.2310499200049
1206,90.8903886387709
1207,83.010740161079
1208,88.2310499200049
1209,88.2310499200049
1210,88.2310499200049
1211,90.8903886387709
1212,86.9980290243376
1213,90.8903886387709
1214,88.2310499200049
1215,90.8903886387709
1216,88.2310499200049
1217,88.2310499200049
1218,88.2310499200049
1219,90.8903886387709
1220,90.8903886387709
1221,88.2310499200049
1222,90.8903886387709
1223,90.8903886387709
1224,88.2310499200049
1225,90.8903886387709
1226,88.2310499200049
1227,90.8903886387709
1228,88.2310499200049
1229,88.2310499200049
1230,88.2310499200049
1231,88.2310499200049
1232,88.2310499200049
1233,83.010740161079
1234,88.2310499200049
1235,88.2310499200049
1236,83.010740161079
1237,90.8903886387709
1238,86.9980290243376
1239,90.8903886387709
1240,88.2310499200049
1241,88.2310499200049
1242,88.2310499200049
1243,83.010740161079
1244,90.8903886387709
1245,88.2310499200049
1246,88.2310499200049
1247,88.2310499200049
1248,83.010740161079
1249,88.2310499200049
1250,88.2310499200049
1251,90.8903886387709
1252,83.010740161079
1253,88.2310499200049
1254,86.9980290243376
1255,88.2310499200049
1256,90.8903886387709
1257,88.2310499200049
1258,90.8903886387709
1259,88.2310499200049
1260,88.2310499200049
1261,83.010740161079
1262,88.2310499200049
1263,88.2310499200049
1264,90.8903886387709
1265,88.2310499200049
1266,88.2310499200049
1267,83.010740161079
1268,90.8903886387709
1269,83.010740161079
1270,90.8903886387709
1271,90.8903886387709
1272,86.9980290243376
1273,88.2310499200049
1274,90.8903886387709
1275,88.2310499200049
1276,88.2310499200049
1277,88.2310499200049
1278,90.8903886387709
1279,88.2310499200049
1280,88.2310499200049
1281,90.8903886387709
1282,90.8903886387709
1283,86.9980290243376
1284,88.2310499200049
1285,88.2310499200049
1286,83.010740161079
1287,88.2310499200049
1288,90.8903886387709
1289,88.2310499200049
1290,88.2310499200049
1291,90.8903886387709
1292,90.8903886387709
1293,88.2310499200049
1294,88.2310499200049
1295,90.8903886387709
1296,88.2310499200049
1297,90.8903886387709
1298,90.8903886387709
1299,88.2310499200049
1300,83.010740161079
1301,88.2310499200049
1302,90.8903886387709
1303,83.010740161079
1304,88.2310499200049
1305,88.2310499200049
1306,90.8903886387709
1307,88.2310499200049
1308,88.2310499200049
1309,90.8903886387709
1310,90.8903886387709
1311,90.8903886387709
1312,90.8903886387709
1313,90.8903886387709
1314,88.2310499200049
1315,88.2310499200049
1316,88.2310499200049
1317,90.8903886387709
1318,88.2310499200049
1319,88.2310499200049
1320,88.2310499200049
1321,88.2310499200049
1322,90.8903886387709
1323,88.2310499200049
1324,90.8903886387709
1325,88.2310499200049
1326,86.9980290243376
1327,88.2310499200049
1328,90.8903886387709
1329,86.9980290243376
1330,90.8903886387709
1331,88.2310499200049
1332,86.9980290243376
1333,86.9980290243376
1334,88.2310499200049
1335,88.2310499200049
1336,88.2310499200049
1337,88.2310499200049
1338,88.2310499200049
1339,90.8903886387709
1340,86.9980290243376
1341,83.010740161079
1342,90.8903886387709
1343,88.2310499200049
1344,90.8903886387709
1345,83.010740161079
1346,88.2310499200049
1347,83.010740161079
1348,88.2310499200049
1349,88.2310499200049
1350,90.8903886387709
1351,86.9980290243376
1352,88.2310499200049
1353,88.2310499200049
1354,83.010740161079
1355,90.8903886387709
1356,83.010740161079
1357,90.8903886387709
1358,90.8903886387709
1359,90.8903886387709
1360,88.2310499200049
1361,90.8903886387709
1362,90.8903886387709
1363,90.8903886387709
1364,88.2310499200049
1365,90.8903886387709
1366,90.8903886387709
1367,88.2310499200049
1368,88.2310499200049
1369,88.2310499200049
1370,83.010740161079
1371,88.2310499200049
1372,83.010740161079
1373,88.2310499200049
1374,83.010740161079
1375,88.2310499200049
1376,88.2310499200049
1377,83.010740161079
